type,id,status,description,amount,account,balance,direction,class,institution,postDate,subClass_title,subClass_code
transaction,7be2a36d-1e16-41a4-9709-487672975d71,posted,Transfer to xx6041 CommBank app,-34.00,d965a4b5-2df0-442c-ab01-99a26d287d34,198504.40,debit,transfer,AU00000,2023-07-16T00:00:00Z,,
transaction,ced96376-e754-4179-be66-80092dc3bdbe,posted,Transfer to xx8338 CommBank app,-985.00,d965a4b5-2df0-442c-ab01-99a26d287d34,201060.61,debit,transfer,AU00000,2023-07-15T00:00:00Z,,
transaction,2e6560b4-d294-417c-9022-100761ef3790,posted,Transfer to xx9497 CommBank app,-1486.00,d965a4b5-2df0-442c-ab01-99a26d287d34,201325.34,debit,transfer,AU00000,2023-07-14T00:00:00Z,,
transaction,5b648e51-53cb-457e-9d3a-34db6de306b3,posted,Transfer from xx0994 NetBank Repay Loan,113.00,d965a4b5-2df0-442c-ab01-99a26d287d34,202118.47,credit,transfer,AU00000,2023-07-13T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,9f8d1f88-c3e4-4379-9d59-e017ec115384,posted,Transfer to xx7484 CommBank app,-38.00,d965a4b5-2df0-442c-ab01-99a26d287d34,222903.90,debit,transfer,AU00000,2023-07-12T00:00:00Z,,
transaction,ab9cab23-6264-4a27-9180-c38bc468ff38,posted,Transfer to xx9017 CommBank app,-1289.00,d965a4b5-2df0-442c-ab01-99a26d287d34,32817.57,debit,transfer,AU00000,2023-07-11T00:00:00Z,,
transaction,e4b00684-3f45-496f-9902-67bf01e193b5,posted,Transfer to xx5780 CommBank app,-20.00,d965a4b5-2df0-442c-ab01-99a26d287d34,34555.57,debit,transfer,AU00000,2023-07-10T00:00:00Z,,
transaction,c05c4f47-047e-4c0d-907c-057060fb2bf3,posted,Transfer to xx4573 CommBank app,-91.00,d965a4b5-2df0-442c-ab01-99a26d287d34,36425.22,debit,transfer,AU00000,2023-07-09T00:00:00Z,,
transaction,689a6169-ad97-481b-a5a9-30bc46dda420,posted,Transfer from  NetBank ROXYS POCKET MONEY,15.00,d965a4b5-2df0-442c-ab01-99a26d287d34,22494.65,credit,transfer,AU00000,2023-07-08T00:00:00Z,Unknown,0
transaction,a7c7da55-9395-413c-8789-152162d5c4fb,posted,Transfer from xx0566 CommBank app Rent,707.00,d965a4b5-2df0-442c-ab01-99a26d287d34,25874.32,credit,transfer,AU00000,2023-07-07T00:00:00Z,Motor Vehicle and Transport Equipment Rental and Hiring,661
transaction,b47926ef-4245-42b2-aef3-535780467b25,posted,Transfer In J M HORTON J M HORTON,16.00,d965a4b5-2df0-442c-ab01-99a26d287d34,27558.79,credit,transfer,AU00000,2023-07-06T00:00:00Z,Unknown,0
transaction,5c65ad74-51b0-4d1f-80a4-0fd1c46614cc,posted,Transfer to xx5101 CommBank app,-96.50,d965a4b5-2df0-442c-ab01-99a26d287d34,22995.47,debit,transfer,AU00000,2023-07-04T00:00:00Z,,
transaction,97875e4b-e2be-4377-878d-30a06a2a774e,posted,Transfer to xx3571 CommBank app,-265.59,d965a4b5-2df0-442c-ab01-99a26d287d34,9890.71,debit,transfer,AU00000,2023-07-02T00:00:00Z,,
transaction,5799dc82-bc8f-4be4-96d0-ab7124120464,posted,Credit Interest,1.41,d965a4b5-2df0-442c-ab01-99a26d287d34,7989.52,credit,interest,AU00000,2023-07-01T00:00:00Z,,
transaction,0dda1dd4-20fe-4df4-9d94-9545c94cbe35,posted,Transfer to other Bank NetBank 996147360570,-45.00,d965a4b5-2df0-442c-ab01-99a26d287d34,13896.27,debit,transfer,AU00000,2023-06-30T00:00:00Z,,
transaction,9da5c3c7-cf45-4a61-81a1-ebfa86e2a162,posted,Transfer to xx8286 CommBank app,-371.00,d965a4b5-2df0-442c-ab01-99a26d287d34,10394.56,debit,transfer,AU00000,2023-06-29T00:00:00Z,,
transaction,ab966b1a-670b-4787-a42d-0dfe7050edfe,posted,Transfer to xx1146 CommBank app Value Date: 29/06/2018,-372.00,d965a4b5-2df0-442c-ab01-99a26d287d34,13788.50,debit,transfer,AU00000,2023-06-28T00:00:00Z,,
transaction,60bc8e46-c61f-42f8-83bf-c7ab568d5b2b,posted,Transfer from xx8959 CommBank app,427.00,d965a4b5-2df0-442c-ab01-99a26d287d34,59317.76,credit,transfer,AU00000,2023-06-27T00:00:00Z,Road Passenger Transport,462
transaction,a3191cb4-93f4-44c5-95ec-e6fca8963808,posted,Transfer to xx8395 CommBank app Car insurmace,-64.00,d965a4b5-2df0-442c-ab01-99a26d287d34,62280.97,debit,transfer,AU00000,2023-06-26T00:00:00Z,,
transaction,b7145ab7-0a8a-44df-92cd-01485aef3170,posted,Transfer to xx5617 CommBank app,-205.00,d965a4b5-2df0-442c-ab01-99a26d287d34,61995.73,debit,transfer,AU00000,2023-06-25T00:00:00Z,,
transaction,a7ac7fb8-77a1-474e-8ede-94961fed2203,posted,Transfer to xx8395 CommBank app Lunch,-4.00,d965a4b5-2df0-442c-ab01-99a26d287d34,65264.17,debit,transfer,AU00000,2023-06-24T00:00:00Z,,
transaction,0b49d51f-ac08-4b44-a4ea-cd48f22827a9,posted,Transfer to xx0277 CommBank app,-17.00,d965a4b5-2df0-442c-ab01-99a26d287d34,100030.02,debit,transfer,AU00000,2023-06-23T00:00:00Z,,
transaction,f06950e8-0ad5-4d53-ba5f-563e080a25c1,posted,Transfer to xx7688 CommBank app,5.00,d965a4b5-2df0-442c-ab01-99a26d287d34,100032.75,credit,transfer,AU00000,2023-06-22T00:00:00Z,Department Stores,426
transaction,03ce7cbf-a513-4aef-bacc-ac040b1dd0c1,posted,Transfer to xx9316 CommBank app,1.00,d965a4b5-2df0-442c-ab01-99a26d287d34,83591.68,credit,transfer,AU00000,2023-06-21T00:00:00Z,Department Stores,426
transaction,a97f0620-049e-4c24-8fb2-63e176f388f4,posted,Transfer to CBA A/c CommBank app To pay logisticfee,-49981.00,d965a4b5-2df0-442c-ab01-99a26d287d34,139853.83,debit,transfer,AU00000,2023-06-19T00:00:00Z,,
transaction,82b422ba-f745-466c-83cf-9a668073f833,posted,Transfer to xx5061 CommBank app,7.00,d965a4b5-2df0-442c-ab01-99a26d287d34,190714.01,credit,transfer,AU00000,2023-06-17T00:00:00Z,Department Stores,426
transaction,631afb88-ce1a-4b0b-b00a-ee53b5b96e59,posted,Transfer to xx8033 CommBank app,-84.00,d965a4b5-2df0-442c-ab01-99a26d287d34,198831.40,debit,transfer,AU00000,2023-06-16T00:00:00Z,,
transaction,5df8fa92-86c7-4f08-b996-2c633a5fce57,posted,Transfer from  NetBank MummiesLouandLee,115.00,d965a4b5-2df0-442c-ab01-99a26d287d34,202081.67,credit,transfer,AU00000,2023-06-15T00:00:00Z,Road Passenger Transport,462
transaction,154c8fcb-c560-4491-8be1-be7e742eb42b,posted,Transfer from xx5413 NetBank,713.00,d965a4b5-2df0-442c-ab01-99a26d287d34,201967.47,credit,transfer,AU00000,2023-06-13T00:00:00Z,Road Passenger Transport,462
transaction,e6c2c397-a9ec-47e9-986a-9dc06a158432,posted,Transfer from  NetBank,195012.00,d965a4b5-2df0-442c-ab01-99a26d287d34,222941.90,credit,transfer,AU00000,2023-06-12T00:00:00Z,Road Passenger Transport,462
transaction,f651ca46-f0af-49ea-b950-c815dce7cc2e,posted,Transfer to xx4139 CommBank app,-124.00,d965a4b5-2df0-442c-ab01-99a26d287d34,34106.57,debit,transfer,AU00000,2023-06-11T00:00:00Z,,
transaction,d3d4aacb-f11c-4458-a60b-419818c7af77,posted,Transfer to xx0266 CommBank app,-40.00,d965a4b5-2df0-442c-ab01-99a26d287d34,34575.57,debit,transfer,AU00000,2023-06-10T00:00:00Z,,
transaction,5e7f53e1-4406-4306-83e6-082c02856e17,posted,Transfer from xx1866 CommBank app,59.00,d965a4b5-2df0-442c-ab01-99a26d287d34,36516.22,credit,transfer,AU00000,2023-06-09T00:00:00Z,Road Passenger Transport,462
transaction,d1b3b0cf-acc5-46e0-9c7c-c7c684345c0f,posted,Transfer from xx9790 CommBank app saving,228.00,d965a4b5-2df0-442c-ab01-99a26d287d34,22479.65,credit,transfer,AU00000,2023-06-08T00:00:00Z,Unknown,0
transaction,a3cece38-6270-46a5-810f-d7e257d9e5b7,posted,Transfer from xx3415 CommBank app Save,1007.00,d965a4b5-2df0-442c-ab01-99a26d287d34,25167.32,credit,transfer,AU00000,2023-06-07T00:00:00Z,Unknown,0
transaction,d527b596-5ffa-4668-8e35-ee2db1eca02e,posted,Transfer to CBA A/c CommBank app biz2chq,-44.00,d965a4b5-2df0-442c-ab01-99a26d287d34,27542.79,debit,transfer,AU00000,2023-06-06T00:00:00Z,,
transaction,f6dc4393-d095-4db5-87a0-f43fc79bed75,posted,Transfer from  NetBank annie,13.00,d965a4b5-2df0-442c-ab01-99a26d287d34,23495.71,credit,transfer,AU00000,2023-06-03T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,d3bbfce5-4651-4663-baba-544ec186f4b8,posted,Transfer from xx3420 CommBank app,1002.00,d965a4b5-2df0-442c-ab01-99a26d287d34,10156.30,credit,transfer,AU00000,2023-06-02T00:00:00Z,Road Passenger Transport,462
transaction,11551e2b-d2a7-4764-861c-9b076f7230a9,posted,Transfer to xx4466 CommBank app,-14.00,d965a4b5-2df0-442c-ab01-99a26d287d34,7988.11,debit,transfer,AU00000,2023-06-01T00:00:00Z,,
transaction,061df291-6697-4e82-b5fa-502231b63859,posted,Transfer from xx8930 CommBank app,331.00,d965a4b5-2df0-442c-ab01-99a26d287d34,10890.30,credit,transfer,AU00000,2023-05-31T00:00:00Z,Road Passenger Transport,462
transaction,c395ba23-9aaa-4c34-b0de-6a04643ce424,posted,Transfer from xx5698 CommBank app,340.00,d965a4b5-2df0-442c-ab01-99a26d287d34,13730.52,credit,transfer,AU00000,2023-05-30T00:00:00Z,Road Passenger Transport,462
transaction,8664a108-0815-4fc9-a656-dd93f8f91e36,posted,Transfer to xx9486 CommBank app,-1.00,d965a4b5-2df0-442c-ab01-99a26d287d34,10766.56,debit,transfer,AU00000,2023-05-29T00:00:00Z,,
transaction,4389b9c0-da16-4087-99db-7985d71a99a6,posted,Transfer to xx3669 CommBank app,-232.00,d965a4b5-2df0-442c-ab01-99a26d287d34,14232.50,debit,transfer,AU00000,2023-05-28T00:00:00Z,,
transaction,c8f09908-3116-497a-a30a-5c3812b40c4f,posted,Transfer to xx5610 CommBank app,-173.00,d965a4b5-2df0-442c-ab01-99a26d287d34,58862.76,debit,transfer,AU00000,2023-05-27T00:00:00Z,,
transaction,13488abf-c0f6-46f3-9bf1-8af0cd9797ec,posted,Transfer to xx8277 CommBank app,2.50,d965a4b5-2df0-442c-ab01-99a26d287d34,62165.73,credit,transfer,AU00000,2023-05-25T00:00:00Z,Department Stores,426
transaction,15e795f7-89e6-4240-88c7-6e4f411d3368,posted,Transfer from xx4036 NetBank water,49.00,d965a4b5-2df0-442c-ab01-99a26d287d34,64840.17,credit,transfer,AU00000,2023-05-24T00:00:00Z,Road Passenger Transport,462
transaction,22387c20-ee88-48fa-9e39-2bf9296ef8e3,posted,Transfer to xx0645 NetBank,-28.00,d965a4b5-2df0-442c-ab01-99a26d287d34,100085.75,debit,transfer,AU00000,2023-05-22T00:00:00Z,,
transaction,23cb8194-cc7b-4954-9a6c-de6cc8e73c4d,posted,Transfer to xx4911 CommBank app,11.00,d965a4b5-2df0-442c-ab01-99a26d287d34,83579.68,credit,transfer,AU00000,2023-05-21T00:00:00Z,Department Stores,426
transaction,9a0d3e3e-1867-4adc-bff8-4a600c289f84,posted,Transfer to xx3656 CommBank app Owed to mum,-980.00,d965a4b5-2df0-442c-ab01-99a26d287d34,139026.69,debit,transfer,AU00000,2023-05-20T00:00:00Z,,
transaction,2a589f4f-ebe1-458c-91b2-0cc2e0648bd4,posted,Transfer to xx3635 CommBank app,-31.00,d965a4b5-2df0-442c-ab01-99a26d287d34,189866.83,debit,transfer,AU00000,2023-05-19T00:00:00Z,,
transaction,f76aeab3-d526-4410-9128-863b1c2cea69,posted,Transfer to xx3146 CommBank app,-82.00,d965a4b5-2df0-442c-ab01-99a26d287d34,193193.88,debit,transfer,AU00000,2023-05-18T00:00:00Z,,
transaction,ebc210cb-6507-4cff-8df9-d3b0ff2bec72,posted,Transfer to xx9878 CommBank app,-3.00,d965a4b5-2df0-442c-ab01-99a26d287d34,192563.01,debit,transfer,AU00000,2023-05-17T00:00:00Z,,
transaction,92c28f26-5be5-4b0e-9b18-92db5e5661d6,posted,Transfer to xx2572 CommBank app,-384.00,d965a4b5-2df0-442c-ab01-99a26d287d34,198892.40,debit,transfer,AU00000,2023-05-16T00:00:00Z,,
transaction,174fede3-d38d-4441-8e09-5ea6620920ca,posted,Transfer to xx4865 CommBank app,-136.00,d965a4b5-2df0-442c-ab01-99a26d287d34,202805.34,debit,transfer,AU00000,2023-05-14T00:00:00Z,,
transaction,a9f3717d-9dc7-41d2-9a10-c1d8024f4068,posted,Transfer to xx1327 NetBank,-6.50,d965a4b5-2df0-442c-ab01-99a26d287d34,201190.69,debit,transfer,AU00000,2023-05-13T00:00:00Z,,
transaction,efef4447-188f-48bf-a4c8-573043b48423,posted,Transfer to xx4911 CommBank app,-18.00,d965a4b5-2df0-442c-ab01-99a26d287d34,27929.90,debit,transfer,AU00000,2023-05-12T00:00:00Z,,
transaction,98ecb708-a9f5-444e-9cd5-e3614f45d430,posted,Transfer from xx3705 CommBank app,70.00,d965a4b5-2df0-442c-ab01-99a26d287d34,34230.57,credit,transfer,AU00000,2023-05-11T00:00:00Z,Road Passenger Transport,462
transaction,f24d922a-1c79-499b-b203-6f75fe1a9fa0,posted,Transfer to xx6008 CommBank app,-490.00,d965a4b5-2df0-442c-ab01-99a26d287d34,34615.57,debit,transfer,AU00000,2023-05-10T00:00:00Z,,
transaction,804be0ea-5602-4124-9c21-ce08c761a213,posted,Transfer to xx4106 CommBank app,-1236.00,d965a4b5-2df0-442c-ab01-99a26d287d34,36457.22,debit,transfer,AU00000,2023-05-09T00:00:00Z,,
transaction,ee38e0b8-8e43-40d2-bb22-bdbfe1c335d4,posted,Transfer to CBA A/c CommBank app bills,-2992.00,d965a4b5-2df0-442c-ab01-99a26d287d34,22251.65,debit,transfer,AU00000,2023-05-08T00:00:00Z,,
transaction,2ebc1f46-105f-4c6f-9a1e-59d6b5effe6f,posted,Transfer to xx1182 CommBank app,-18.00,d965a4b5-2df0-442c-ab01-99a26d287d34,24160.32,debit,transfer,AU00000,2023-05-07T00:00:00Z,,
transaction,01d6171b-0f23-498e-8aaa-ad0111f881ce,posted,Transfer to CBA A/c CommBank app hi,-1814.00,d965a4b5-2df0-442c-ab01-99a26d287d34,27586.79,debit,transfer,AU00000,2023-05-06T00:00:00Z,,
transaction,bc4d1d36-2831-4e2f-bcd6-fe4727dd5009,posted,Transfer from xx2363 CommBank app Tax and GST,805.00,d965a4b5-2df0-442c-ab01-99a26d287d34,28444.47,credit,transfer,AU00000,2023-05-05T00:00:00Z,Legal and Accounting Services,693
transaction,35702501-78fb-4cbe-a3ce-a91d6a5216fb,posted,Transfer to xx8767 CommBank app,-196.00,d965a4b5-2df0-442c-ab01-99a26d287d34,23091.97,debit,transfer,AU00000,2023-05-04T00:00:00Z,,
transaction,a0b8db21-481a-40d4-ae47-49379381e53d,posted,Transfer from  CommBank app,4498.00,d965a4b5-2df0-442c-ab01-99a26d287d34,23482.71,credit,transfer,AU00000,2023-05-03T00:00:00Z,Road Passenger Transport,462
transaction,2d2133cf-0654-4acb-b07a-cb4fec92248a,posted,Transfer from CBA NetBank Wages,703.45,d965a4b5-2df0-442c-ab01-99a26d287d34,9154.30,credit,transfer,AU00000,2023-05-02T00:00:00Z,Depository Financial Intermediation,622
transaction,c5a25716-6c80-4d40-81d2-86843da0a9e0,posted,Transfer to CBA A/c NetBank Bowen Support,-530.00,d965a4b5-2df0-442c-ab01-99a26d287d34,13364.52,debit,transfer,AU00000,2023-04-30T00:00:00Z,,
transaction,46cb0f94-b02e-4613-b99a-87471ecd8929,posted,Transfer to xx2317 CommBank app,-231.00,d965a4b5-2df0-442c-ab01-99a26d287d34,10604.56,debit,transfer,AU00000,2023-04-29T00:00:00Z,,
transaction,97288a28-6de3-4968-b73d-2cc2a76016bf,posted,Transfer to CBA A/c CommBank app,-7472.00,d965a4b5-2df0-442c-ab01-99a26d287d34,13488.50,debit,transfer,AU00000,2023-04-28T00:00:00Z,,
transaction,56679edf-6f29-41cd-83d4-aa9464e14658,posted,Transfer to xx4106 CommBank app,-1973.00,d965a4b5-2df0-442c-ab01-99a26d287d34,58931.82,debit,transfer,AU00000,2023-04-27T00:00:00Z,,
transaction,b0531c4d-23a1-4119-9645-d5b41297780f,posted,Transfer from xx4036 NetBank Electricity,91.00,d965a4b5-2df0-442c-ab01-99a26d287d34,62528.97,credit,transfer,AU00000,2023-04-26T00:00:00Z,Electricity Distribution,263
transaction,609a3c21-61b3-4f50-8ff6-27a19e923e91,posted,Transfer from xx8721 NetBank anytime fitness,39.00,d965a4b5-2df0-442c-ab01-99a26d287d34,62412.52,credit,transfer,AU00000,2023-04-25T00:00:00Z,Sports and Physical Recreation Activities,911
transaction,a6da516e-d5c4-4ad0-8ec2-f4f623acfc65,posted,Transfer to xx7364 CommBank app,-6.00,d965a4b5-2df0-442c-ab01-99a26d287d34,64873.17,debit,transfer,AU00000,2023-04-24T00:00:00Z,,
transaction,2bb32a0b-49cd-49b1-a4e7-1299b4407651,posted,Transfer from  NetBank,43.00,d965a4b5-2df0-442c-ab01-99a26d287d34,100273.66,credit,transfer,AU00000,2023-04-23T00:00:00Z,Road Passenger Transport,462
transaction,162a59cb-1787-41f2-98ac-352b9815df0a,posted,Transfer from RANKO CUCA NetBank Thx,16022.00,d965a4b5-2df0-442c-ab01-99a26d287d34,100099.75,credit,transfer,AU00000,2023-04-22T00:00:00Z,Unknown,0
transaction,b42e316e-f3cc-4f0b-bd89-f33562fe92b7,posted,Transfer from  NetBank,2021.00,d965a4b5-2df0-442c-ab01-99a26d287d34,83752.68,credit,transfer,AU00000,2023-04-21T00:00:00Z,Road Passenger Transport,462
transaction,fab2c804-f66f-4c04-8d08-ea6e39ad907d,posted,Transfer from xx2076 NetBank Squitty fund,120.00,d965a4b5-2df0-442c-ab01-99a26d287d34,140253.86,credit,transfer,AU00000,2023-04-20T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,455abcd7-422d-421e-989e-54bdf22109dc,posted,Transfer to xx2364 CommBank app,-81.00,d965a4b5-2df0-442c-ab01-99a26d287d34,189901.83,debit,transfer,AU00000,2023-04-19T00:00:00Z,,
transaction,14d51bcc-20b5-495c-9be5-6b6b664ea5a9,posted,Transfer from xx8721 NetBank anytime fitness,32.00,d965a4b5-2df0-442c-ab01-99a26d287d34,193244.99,credit,transfer,AU00000,2023-04-18T00:00:00Z,Sports and Physical Recreation Activities,911
transaction,59cae75b-1c8b-415a-9b0c-b8297433f17a,posted,Transfer to xx4251 CommBank app Trailer,-334.00,d965a4b5-2df0-442c-ab01-99a26d287d34,199239.70,debit,transfer,AU00000,2023-04-16T00:00:00Z,,
transaction,31679609-df3c-4f45-9820-86c1ceef3ffb,posted,Transfer from xx7206 CommBank app,169.00,d965a4b5-2df0-442c-ab01-99a26d287d34,201987.67,credit,transfer,AU00000,2023-04-15T00:00:00Z,Road Passenger Transport,462
transaction,f4dca231-b079-4fbf-ac6d-21ccd7abb8ab,posted,Transfer from  NetBank MummiesLouandLee,113.00,d965a4b5-2df0-442c-ab01-99a26d287d34,201029.19,credit,transfer,AU00000,2023-04-13T00:00:00Z,Road Passenger Transport,462
transaction,74648117-436b-4605-89b3-caa147b83ee6,posted,Transfer from xx8597 CommBank app,311.00,d965a4b5-2df0-442c-ab01-99a26d287d34,34160.57,credit,transfer,AU00000,2023-04-11T00:00:00Z,Road Passenger Transport,462
transaction,2be390ac-8d41-4c40-a724-e92f0289646b,posted,Transfer to xx1165 CommBank app,-70.00,d965a4b5-2df0-442c-ab01-99a26d287d34,35105.57,debit,transfer,AU00000,2023-04-10T00:00:00Z,,
transaction,9ff263ab-b316-49a3-9503-c4e97e92d75a,posted,Transfer from xx8404 NetBank,110.00,d965a4b5-2df0-442c-ab01-99a26d287d34,37693.22,credit,transfer,AU00000,2023-04-09T00:00:00Z,Road Passenger Transport,462
transaction,84a6d72d-776d-4217-99c5-1bf7ffe88a8c,posted,Transfer to xx6903 CommBank app,-92.00,d965a4b5-2df0-442c-ab01-99a26d287d34,25243.65,debit,transfer,AU00000,2023-04-08T00:00:00Z,,
transaction,482e45b3-8fd0-4757-8816-a3a791279369,posted,Transfer to xx4746 CommBank app,4.50,d965a4b5-2df0-442c-ab01-99a26d287d34,24178.32,credit,transfer,AU00000,2023-04-07T00:00:00Z,Department Stores,426
transaction,8fd9d8b9-dfeb-4851-addf-a2d205940ebe,posted,Transfer from xx2317 NetBank Bill,37.00,d965a4b5-2df0-442c-ab01-99a26d287d34,29400.79,credit,transfer,AU00000,2023-04-06T00:00:00Z,Road Passenger Transport,462
transaction,6e250af7-b461-4fad-9057-61481908ebbc,posted,Transfer from  CommBank app,5005.00,d965a4b5-2df0-442c-ab01-99a26d287d34,27639.47,credit,transfer,AU00000,2023-04-05T00:00:00Z,Road Passenger Transport,462
transaction,8e91c908-1aa5-4542-8816-0637e46d3ba4,posted,Transfer to xx5596 NetBank,-7.00,d965a4b5-2df0-442c-ab01-99a26d287d34,23287.97,debit,transfer,AU00000,2023-04-04T00:00:00Z,,
transaction,cdda7bf2-fd59-48ac-b7a9-b4905efab314,posted,Transfer from xx2266 CommBank app,1203.00,d965a4b5-2df0-442c-ab01-99a26d287d34,18984.71,credit,transfer,AU00000,2023-04-03T00:00:00Z,Road Passenger Transport,462
transaction,277b8e87-4929-455c-8c2a-b54c5035dbdd,posted,Transfer from xx2217 CommBank app,110.00,d965a4b5-2df0-442c-ab01-99a26d287d34,8450.85,credit,transfer,AU00000,2023-04-02T00:00:00Z,Road Passenger Transport,462
transaction,25dd7356-d333-41b7-bfa7-e776085c394e,posted,Credit Interest,1.01,d965a4b5-2df0-442c-ab01-99a26d287d34,8002.11,credit,interest,AU00000,2023-04-01T00:00:00Z,,
transaction,552125ad-00b9-414c-9ecf-db33174de6e8,posted,Transfer to xx5997 NetBank,-43.00,d965a4b5-2df0-442c-ab01-99a26d287d34,10573.33,debit,transfer,AU00000,2023-03-31T00:00:00Z,,
transaction,ed73e8c2-56cb-438c-8c5c-e22995316149,posted,Transfer from xx5998 CommBank app,4030.00,d965a4b5-2df0-442c-ab01-99a26d287d34,13954.52,credit,transfer,AU00000,2023-03-30T00:00:00Z,Road Passenger Transport,462
transaction,f41b07b8-67ff-4d50-affc-d836ea1b0e0b,posted,Transfer to xx0190 CommBank app,-3471.00,d965a4b5-2df0-442c-ab01-99a26d287d34,11687.56,debit,transfer,AU00000,2023-03-29T00:00:00Z,,
transaction,b387e087-3807-49e7-95b0-645402c55939,posted,Transfer to xx1011 CommBank app,-373.00,d965a4b5-2df0-442c-ab01-99a26d287d34,60907.82,debit,transfer,AU00000,2023-03-27T00:00:00Z,,
transaction,fcb29bdd-99e3-4ab9-b3c9-d9d932bd07c0,posted,Transfer to xx4019 CommBank app,-84.00,d965a4b5-2df0-442c-ab01-99a26d287d34,62437.97,debit,transfer,AU00000,2023-03-26T00:00:00Z,,
transaction,eff9651e-becf-4fa7-8383-a78f07e3ea59,posted,Transfer to xx0195 CommBank app,16.00,d965a4b5-2df0-442c-ab01-99a26d287d34,62883.52,credit,transfer,AU00000,2023-03-25T00:00:00Z,Department Stores,426
transaction,d6433d13-95e7-4972-b257-c915c471ddc3,posted,Transfer to xx3486 CommBank app,-36.00,d965a4b5-2df0-442c-ab01-99a26d287d34,64796.17,debit,transfer,AU00000,2023-03-24T00:00:00Z,,
transaction,21c2ac13-9515-49d5-9ddd-c4c1304063c0,posted,Transfer In M JOHNSTON M JOHNSTON,33.00,d965a4b5-2df0-442c-ab01-99a26d287d34,100217.66,credit,transfer,AU00000,2023-03-23T00:00:00Z,Unknown,0
transaction,caf13b4a-f997-421d-a6ea-632bd7026165,posted,Transfer from xx4333 CommBank app,1922.00,d965a4b5-2df0-442c-ab01-99a26d287d34,84067.75,credit,transfer,AU00000,2023-03-22T00:00:00Z,Road Passenger Transport,462
transaction,bfdfbc5f-33be-42c8-9282-675436c8b8f7,posted,Transfer from xx8112 CommBank app Value Date: 22/03/2018,191.00,d965a4b5-2df0-442c-ab01-99a26d287d34,81707.68,credit,transfer,AU00000,2023-03-21T00:00:00Z,Road Passenger Transport,462
transaction,edd6cc65-d8bf-4ee1-b64a-df15e45ac2ec,posted,Transfer from xx5698 CommBank app,370.00,d965a4b5-2df0-442c-ab01-99a26d287d34,140146.71,credit,transfer,AU00000,2023-03-20T00:00:00Z,Road Passenger Transport,462
transaction,bea3633a-e211-4aac-8ef6-881ddb8b06ba,posted,Transfer to xx3810 CommBank app,-481.00,d965a4b5-2df0-442c-ab01-99a26d287d34,189614.83,debit,transfer,AU00000,2023-03-19T00:00:00Z,,
transaction,9f64fba6-64a4-4a0d-b711-8ba3a04a94d1,posted,Transfer from  NetBank,68.00,d965a4b5-2df0-442c-ab01-99a26d287d34,192968.35,credit,transfer,AU00000,2023-03-18T00:00:00Z,Road Passenger Transport,462
transaction,e6388b38-11ea-408a-9f0a-1771a35a9b3a,posted,Transfer from  NetBank Mum n dad 2 emer,19.50,d965a4b5-2df0-442c-ab01-99a26d287d34,192684.90,credit,transfer,AU00000,2023-03-17T00:00:00Z,Unknown,0
transaction,fd72b46d-9bd7-4428-8e1a-59e90f9765bd,posted,Transfer to xx1545 CommBank app,-84.00,d965a4b5-2df0-442c-ab01-99a26d287d34,199566.70,debit,transfer,AU00000,2023-03-16T00:00:00Z,,
transaction,1653e730-d2ed-4625-bf5a-4af6822288eb,posted,Transfer from xx1722 CommBank app 4 seasons deposit,215.00,d965a4b5-2df0-442c-ab01-99a26d287d34,201832.87,credit,transfer,AU00000,2023-03-15T00:00:00Z,Unknown,0
transaction,a088ccd1-bc6d-4afe-bdec-373d0624855e,posted,Transfer from xx8721 NetBank anytime fitness,28.00,d965a4b5-2df0-442c-ab01-99a26d287d34,203195.34,credit,transfer,AU00000,2023-03-14T00:00:00Z,Sports and Physical Recreation Activities,911
transaction,5aff34ef-2ff1-4720-b389-5043df4a03b8,posted,Transfer to xx6107 CommBank app Mormon,-987.00,d965a4b5-2df0-442c-ab01-99a26d287d34,199648.56,debit,transfer,AU00000,2023-03-13T00:00:00Z,,
transaction,e1d23d80-13d1-4c14-8c08-031a9c01cc4e,posted,Transfer to xx5397 NetBank,-5246.22,d965a4b5-2df0-442c-ab01-99a26d287d34,27947.90,debit,transfer,AU00000,2023-03-12T00:00:00Z,,
transaction,11eb1a5e-501c-4b7f-ad3e-9756ca45a00a,posted,Transfer to xx1287 CommBank app,-109.00,d965a4b5-2df0-442c-ab01-99a26d287d34,33849.57,debit,transfer,AU00000,2023-03-11T00:00:00Z,,
transaction,643977aa-c9ad-4248-ac50-a743ec2b15e0,posted,Transfer to xx8712 CommBank app,-40.00,d965a4b5-2df0-442c-ab01-99a26d287d34,35175.57,debit,transfer,AU00000,2023-03-10T00:00:00Z,,
transaction,53f4eccb-dee8-48ae-9879-a942591e6852,posted,Transfer from xx0994 NetBank Repay loan,109.00,d965a4b5-2df0-442c-ab01-99a26d287d34,37583.22,credit,transfer,AU00000,2023-03-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,6734c4ba-98b5-4c77-962d-c01f91bc1e48,posted,Transfer to xx9312 CommBank app,-1092.00,d965a4b5-2df0-442c-ab01-99a26d287d34,25335.65,debit,transfer,AU00000,2023-03-08T00:00:00Z,,
