type,id,status,description,amount,account,balance,direction,class,institution,postDate,subClass_title,subClass_code
transaction,3b558ea6-c861-42aa-a18d-45b23064fd13,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,5574.68,credit,transfer,AU00000,2023-03-15T00:00:00Z,Educational Support Services,822
transaction,be94ece6-23ca-4215-a4f6-aed5d6b78a95,posted,TFR Acc14000 TO 12389,-500.00,2cb66259-6813-4519-b86a-60eba6cc282a,5793.68,debit,payment,AU00000,2023-03-14T00:00:00Z,Legal and Accounting Services,693
transaction,9f347939-00c1-4528-86b9-b7647e78ac98,posted,Wdl ATM CBA ATM  MANLY D        NSW 219704   AUS,-420.00,2cb66259-6813-4519-b86a-60eba6cc282a,5373.68,debit,cash-withdrawal,AU00000,2023-03-14T00:00:00Z,,
transaction,f4a45f12-f5bb-4339-b63b-876431bf9b74,posted,AGL RETAIL ENERGY LTD (GAS),-78.00,2cb66259-6813-4519-b86a-60eba6cc282a,6388.68,debit,payment,AU00000,2023-03-13T00:00:00Z,Electricity Distribution,263
transaction,d3df7a61-8404-425a-b0bf-10acaa0f192d,posted,AGL RETAIL ENERGY LTD (GAS),-95.00,2cb66259-6813-4519-b86a-60eba6cc282a,6293.68,debit,payment,AU00000,2023-03-13T00:00:00Z,Electricity Distribution,263
transaction,4d6d3481-08ed-4150-b169-fe208fd3801e,posted,AGL RETAIL ENERGY LTD (GAS),-78.00,2cb66259-6813-4519-b86a-60eba6cc282a,6561.68,debit,payment,AU00000,2023-03-12T00:00:00Z,Electricity Distribution,263
transaction,f5826598-99d8-4e8d-83a3-8225213ce8d2,posted,AGL RETAIL ENERGY LTD (GAS),-95.00,2cb66259-6813-4519-b86a-60eba6cc282a,6466.68,debit,payment,AU00000,2023-03-12T00:00:00Z,Electricity Distribution,263
transaction,00b67fc8-289e-4b91-88d6-4e537dac5802,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,7342.18,debit,bank-fee,AU00000,2023-03-05T00:00:00Z,,card
transaction,beb49e20-007c-4c22-8ac3-9212b95f61e6,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-350.00,2cb66259-6813-4519-b86a-60eba6cc282a,6992.18,debit,cash-withdrawal,AU00000,2023-03-05T00:00:00Z,,
transaction,03f631b9-7394-42ff-ac93-39eeed7efaf1,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,6989.68,debit,bank-fee,AU00000,2023-03-05T00:00:00Z,,card
transaction,9fa412f0-b4cc-4c3c-9d8e-c714276c3251,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-350.00,2cb66259-6813-4519-b86a-60eba6cc282a,6639.68,debit,cash-withdrawal,AU00000,2023-03-05T00:00:00Z,,
transaction,531fa84e-c0b4-414d-a898-92bc1996a00b,posted,Transfer Platnm Homeloan 346454,-3890.00,2cb66259-6813-4519-b86a-60eba6cc282a,7344.68,debit,payment,AU00000,2023-02-28T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,7ad98871-3f59-4cdd-860f-3e0634d9da4d,posted,Payroll WFRMS 15439393,17098.00,2cb66259-6813-4519-b86a-60eba6cc282a,20603.18,credit,transfer,AU00000,2023-02-27T00:00:00Z,Unknown,0
transaction,1d683545-8f95-4626-be1b-49d56625d38b,posted,TFR From Transaction to CC Acc 13,-9368.50,2cb66259-6813-4519-b86a-60eba6cc282a,11234.68,debit,payment,AU00000,2023-02-27T00:00:00Z,"Civic, Professional and Other Interest Group Services",955
transaction,109dc881-3593-4634-86fc-60c5804b7dee,posted,CTRLINK CARERS Ref: 998R6789201610974V,171.00,2cb66259-6813-4519-b86a-60eba6cc282a,5935.99,credit,transfer,AU00000,2023-02-14T00:00:00Z,Unknown,0
transaction,55377196-c58e-4a14-9266-8cdba4926ded,posted,MANLY WEST SCHOOL,-101.00,2cb66259-6813-4519-b86a-60eba6cc282a,5834.99,debit,payment,AU00000,2023-02-14T00:00:00Z,School Education,802
transaction,a332eaff-6b7a-4b3f-ab23-de66e2f9d835,posted,MANLY WEST SCHOOL,-2530.81,2cb66259-6813-4519-b86a-60eba6cc282a,3304.18,debit,payment,AU00000,2023-02-14T00:00:00Z,School Education,802
transaction,c8ded6c7-dec4-4c2e-abb9-a6b018a4ce34,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,3505.18,credit,transfer,AU00000,2023-02-14T00:00:00Z,Educational Support Services,822
transaction,49d53ab7-ce80-4848-ad93-6eb291c898d5,posted,CTRLINK CARERS Ref: 998R6789201610974V,35.00,2cb66259-6813-4519-b86a-60eba6cc282a,5764.99,credit,transfer,AU00000,2023-02-13T00:00:00Z,Unknown,0
transaction,84787ce0-742e-41ce-b2a3-985320a8cb44,posted,TFR Acc14000 TO 12389,-500.00,2cb66259-6813-4519-b86a-60eba6cc282a,5729.99,debit,payment,AU00000,2023-02-11T00:00:00Z,Legal and Accounting Services,693
transaction,a9cdf6b3-cb9d-4f67-b959-ea8b9a92914e,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,6329.99,debit,bank-fee,AU00000,2023-02-10T00:00:00Z,,card
transaction,774f074c-983b-44c6-99b1-d933cba2e30b,posted,Wdl ATM Redi ATM CEXP BERKSHIREBerkshire      AU,-100.00,2cb66259-6813-4519-b86a-60eba6cc282a,6229.99,debit,cash-withdrawal,AU00000,2023-02-10T00:00:00Z,,
transaction,2631152c-61c7-4cfb-ab91-340f9d098e8c,posted,AGL RETAIL ENERGY LTD (GAS),-78.00,2cb66259-6813-4519-b86a-60eba6cc282a,6427.49,debit,payment,AU00000,2023-02-08T00:00:00Z,Electricity Distribution,263
transaction,f7086f07-9fc6-4f34-8ac6-8acdfc68f21a,posted,AGL RETAIL ENERGY LTD (GAS),-95.00,2cb66259-6813-4519-b86a-60eba6cc282a,6332.49,debit,payment,AU00000,2023-02-08T00:00:00Z,Electricity Distribution,263
transaction,9e007e41-367f-4215-b95b-67c975d5d1a7,posted,CTRLINK CARERS Ref: 998R6789201610974V,61.00,2cb66259-6813-4519-b86a-60eba6cc282a,6505.49,credit,transfer,AU00000,2023-01-30T00:00:00Z,Unknown,0
transaction,1c39861c-3e9a-4ee7-95f4-14c29651a138,posted,Transfer Platnm Homeloan 346454,-3897.50,2cb66259-6813-4519-b86a-60eba6cc282a,6444.49,debit,payment,AU00000,2023-01-28T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,c7f38f0d-10dd-4c0a-8dbf-243f803dd0be,posted,Payroll WFRMS 15439393,17098.00,2cb66259-6813-4519-b86a-60eba6cc282a,19702.99,credit,transfer,AU00000,2023-01-27T00:00:00Z,Unknown,0
transaction,252ed50d-950f-4585-a22c-563430282ef4,posted,TFR From Transaction to CC Acc 13,-9361.00,2cb66259-6813-4519-b86a-60eba6cc282a,10341.99,debit,payment,AU00000,2023-01-27T00:00:00Z,"Civic, Professional and Other Interest Group Services",955
transaction,680396fc-f7dc-4b1b-ae4b-3a4fa8539ce5,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,2904.99,credit,transfer,AU00000,2023-01-17T00:00:00Z,Educational Support Services,822
transaction,422485a7-1cd6-41e5-8667-b2d7a7a486e0,posted,Wdl ATM CBA ATM  MANLY D        NSW 219704   AUS,-300.00,2cb66259-6813-4519-b86a-60eba6cc282a,2604.99,debit,cash-withdrawal,AU00000,2023-01-17T00:00:00Z,,
transaction,93a688d5-a8df-4ffd-950e-6812d85c61cd,posted,MANLY WEST SCHOOL,-101.00,2cb66259-6813-4519-b86a-60eba6cc282a,5539.80,debit,payment,AU00000,2023-01-16T00:00:00Z,School Education,802
transaction,29c99a8c-e204-42e8-b4a1-edbb2a337b45,posted,MANLY WEST SCHOOL,-2530.81,2cb66259-6813-4519-b86a-60eba6cc282a,3008.99,debit,payment,AU00000,2023-01-16T00:00:00Z,School Education,802
transaction,0910b574-e593-4e9e-9a36-21e8768e3cce,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,3006.49,debit,bank-fee,AU00000,2023-01-16T00:00:00Z,,card
transaction,d419021d-be90-46e4-abbe-4561949e7ded,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-100.00,2cb66259-6813-4519-b86a-60eba6cc282a,2906.49,debit,cash-withdrawal,AU00000,2023-01-16T00:00:00Z,,
transaction,32267af6-e09f-465a-af54-4a72f722d69c,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,2903.99,debit,bank-fee,AU00000,2023-01-16T00:00:00Z,,card
transaction,8b5b0acf-8719-4fdb-a3f8-95c53208eff7,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-200.00,2cb66259-6813-4519-b86a-60eba6cc282a,2703.99,debit,cash-withdrawal,AU00000,2023-01-16T00:00:00Z,,
transaction,7339ed5e-1114-4266-94d7-f5a15b88cf34,posted,Wdl ATM CBA ATM  MANLY E        NSW 219705   AUS,-100.00,2cb66259-6813-4519-b86a-60eba6cc282a,5640.80,debit,cash-withdrawal,AU00000,2023-01-15T00:00:00Z,,
transaction,a8585ce7-f4a3-43c9-87f9-f34ebd3d90ca,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,5740.80,credit,transfer,AU00000,2023-01-13T00:00:00Z,Educational Support Services,822
transaction,69371bf8-a6cc-4196-8a39-0bf493490062,posted,TFR Acc14000 TO 12389,-500.00,2cb66259-6813-4519-b86a-60eba6cc282a,5539.80,debit,payment,AU00000,2023-01-12T00:00:00Z,Legal and Accounting Services,693
transaction,06429de1-007b-44d6-ac16-3efa9ad4d035,posted,AGL RETAIL ENERGY LTD (GAS),-78.00,2cb66259-6813-4519-b86a-60eba6cc282a,6134.80,debit,payment,AU00000,2023-01-09T00:00:00Z,Electricity Distribution,263
transaction,c6aa0ec0-166e-46f7-a100-b886fd82806e,posted,AGL RETAIL ENERGY LTD,-95.00,2cb66259-6813-4519-b86a-60eba6cc282a,6039.80,debit,payment,AU00000,2023-01-09T00:00:00Z,Electricity Distribution,263
transaction,440e2a51-301f-46ba-8772-a7f5142357dc,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,6312.80,debit,bank-fee,AU00000,2023-01-02T00:00:00Z,,card
transaction,10b98b9c-d556-466a-8c98-75ec1c543b5f,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-100.00,2cb66259-6813-4519-b86a-60eba6cc282a,6212.80,debit,cash-withdrawal,AU00000,2023-01-02T00:00:00Z,,
transaction,2a07136e-b3bb-46de-8d6a-039668a31a65,posted,Transfer Platnm Homeloan 346454,-3905.00,2cb66259-6813-4519-b86a-60eba6cc282a,6315.30,debit,payment,AU00000,2022-12-29T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,74ac4eff-682c-4082-b39a-88ec54d66c7b,posted,Payroll WFRMS 15439393,17098.00,2cb66259-6813-4519-b86a-60eba6cc282a,19873.80,credit,transfer,AU00000,2022-12-28T00:00:00Z,Unknown,0
transaction,8bf1591c-3224-4da1-bb48-2b3ead478b33,posted,TFR From Transaction to CC Acc 13,-9353.50,2cb66259-6813-4519-b86a-60eba6cc282a,10520.30,debit,payment,AU00000,2022-12-28T00:00:00Z,"Civic, Professional and Other Interest Group Services",955
transaction,53c359ac-ab45-4912-ab87-6fa763f808d3,posted,Wdl ATM CBA ATM  BALGOWLAH A    NSW 210901   AUS,-100.00,2cb66259-6813-4519-b86a-60eba6cc282a,10420.30,debit,cash-withdrawal,AU00000,2022-12-28T00:00:00Z,,
transaction,969195e1-6616-43e0-a3d1-ddde0c38ca68,posted,Wdl ATM CBA ATM  BALGOWLAH A    NSW 210901   AUS,-200.00,2cb66259-6813-4519-b86a-60eba6cc282a,10220.30,debit,cash-withdrawal,AU00000,2022-12-28T00:00:00Z,,
transaction,b87d8f94-052f-4be1-b1ed-6165c163781d,posted,Wdl ATM CBA ATM  MANLY A        NSW 219701   AUS,-400.00,2cb66259-6813-4519-b86a-60eba6cc282a,2775.80,debit,cash-withdrawal,AU00000,2022-12-26T00:00:00Z,,
transaction,7b394ffa-432e-41ae-a953-bb2a50689bdd,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,3375.80,debit,bank-fee,AU00000,2022-12-25T00:00:00Z,,card
transaction,d65ac564-4837-4caf-9c60-76ec4e326afb,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-200.00,2cb66259-6813-4519-b86a-60eba6cc282a,3175.80,debit,cash-withdrawal,AU00000,2022-12-25T00:00:00Z,,
transaction,0c2d7363-77f2-40f5-9ab0-49b48255f3cd,posted,Wdl ATM CBA ATM  MANLY B        NSW 219702   AUS,-200.00,2cb66259-6813-4519-b86a-60eba6cc282a,3378.30,debit,cash-withdrawal,AU00000,2022-12-18T00:00:00Z,,
transaction,28d4ead3-747e-4c3f-9c0c-34cea1ceaa76,posted,MANLY WEST SCHOOL,-101.00,2cb66259-6813-4519-b86a-60eba6cc282a,5908.11,debit,payment,AU00000,2022-12-15T00:00:00Z,School Education,802
transaction,0b1af603-0890-454b-b33c-d0f880071983,posted,MANLY WEST SCHOOL,-2530.81,2cb66259-6813-4519-b86a-60eba6cc282a,3377.30,debit,payment,AU00000,2022-12-15T00:00:00Z,School Education,802
transaction,d69b9333-318b-417a-bcdf-28fa54d9c980,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,3578.30,credit,transfer,AU00000,2022-12-15T00:00:00Z,Educational Support Services,822
transaction,aeafd44a-37ce-4ec8-89c2-be0e2035261d,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,6009.11,credit,transfer,AU00000,2022-12-13T00:00:00Z,Educational Support Services,822
transaction,d4dae42e-e594-42da-8fb9-78ef674bb383,posted,TFR Acc14000 TO 12389,-500.00,2cb66259-6813-4519-b86a-60eba6cc282a,5808.11,debit,payment,AU00000,2022-12-12T00:00:00Z,Legal and Accounting Services,693
transaction,f1fd6081-226d-4175-a61f-bb05e5c6f7bd,posted,AGL RETAIL ENERGY LTD,-78.00,2cb66259-6813-4519-b86a-60eba6cc282a,6403.11,debit,payment,AU00000,2022-12-09T00:00:00Z,Electricity Distribution,263
transaction,52c639e9-70f3-4e17-b161-03b4dc9988e9,posted,AGL RETAIL ENERGY LTD,-95.00,2cb66259-6813-4519-b86a-60eba6cc282a,6308.11,debit,payment,AU00000,2022-12-09T00:00:00Z,Electricity Distribution,263
transaction,2a3abb39-6d48-4b69-b217-db266de14053,posted,Transfer Platnm Homeloan 346454,-3912.50,2cb66259-6813-4519-b86a-60eba6cc282a,6481.11,debit,payment,AU00000,2022-11-28T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,a0c3aa88-a5f2-47b8-ab1b-5ac1cecd6452,posted,Payroll WFRMS 15439393,17098.00,2cb66259-6813-4519-b86a-60eba6cc282a,19739.61,credit,transfer,AU00000,2022-11-27T00:00:00Z,Unknown,0
transaction,f234a1c1-a473-4a15-89f4-3300eee753bf,posted,TFR From Transaction to CC Acc 13,-9346.00,2cb66259-6813-4519-b86a-60eba6cc282a,10393.61,debit,payment,AU00000,2022-11-27T00:00:00Z,"Civic, Professional and Other Interest Group Services",955
transaction,0a101a1a-778a-4f35-9d9f-1a6995c55fd2,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,2641.61,credit,transfer,AU00000,2022-11-15T00:00:00Z,Educational Support Services,822
transaction,ed207ac1-d88b-4019-b705-42d3c2e974a3,posted,MANLY WEST SCHOOL,-101.00,2cb66259-6813-4519-b86a-60eba6cc282a,5676.42,debit,payment,AU00000,2022-11-14T00:00:00Z,School Education,802
transaction,b7f7021b-3f40-4721-8b1e-1f159754cc31,posted,MANLY WEST SCHOOL,-2530.81,2cb66259-6813-4519-b86a-60eba6cc282a,3145.61,debit,payment,AU00000,2022-11-14T00:00:00Z,School Education,802
transaction,9a3cdf3b-b5a6-4899-bb21-141d2f6c95fb,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,3143.11,debit,bank-fee,AU00000,2022-11-14T00:00:00Z,,card
transaction,2ea5f941-0821-400a-b4e4-e338b3402845,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-500.00,2cb66259-6813-4519-b86a-60eba6cc282a,2643.11,debit,cash-withdrawal,AU00000,2022-11-14T00:00:00Z,,
transaction,4753f3d7-6b2e-4407-98e1-80f1787f42b5,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,2640.61,debit,bank-fee,AU00000,2022-11-14T00:00:00Z,,card
transaction,2ec6f4ae-09d7-4c7c-a0c9-08088bbe3ef5,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-200.00,2cb66259-6813-4519-b86a-60eba6cc282a,2440.61,debit,cash-withdrawal,AU00000,2022-11-14T00:00:00Z,,
transaction,f1e521d9-1592-4720-80fa-f956f13fa170,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,5777.42,credit,transfer,AU00000,2022-11-12T00:00:00Z,Educational Support Services,822
transaction,d82f3a0a-5ae2-4ebb-8f52-c9ccb36f97df,posted,TFR Acc14000 TO 12389,-500.00,2cb66259-6813-4519-b86a-60eba6cc282a,5576.42,debit,payment,AU00000,2022-11-11T00:00:00Z,Legal and Accounting Services,693
transaction,4a7c6ce5-1b15-40da-b1ee-fb3f00b842a9,posted,AGL RETAIL ENERGY LTD,-78.00,2cb66259-6813-4519-b86a-60eba6cc282a,6171.42,debit,payment,AU00000,2022-11-08T00:00:00Z,Electricity Distribution,263
transaction,4b3e8e47-9e0d-4a2d-9631-fad4a9bca03d,posted,AGL RETAIL ENERGY LTD,-95.00,2cb66259-6813-4519-b86a-60eba6cc282a,6076.42,debit,payment,AU00000,2022-11-08T00:00:00Z,Electricity Distribution,263
transaction,b3b32314-8b80-474e-8c0d-d1b63818cc42,posted,V9193 04/07 FOREIGN CURRENCY TRAN FEE     Ref: 74974007186,-1.31,2cb66259-6813-4519-b86a-60eba6cc282a,6251.44,debit,payment,AU00000,2022-11-03T00:00:00Z,"Civic, Professional and Other Interest Group Services",955
transaction,69db50c5-6334-419f-9568-34737b3e1873,posted,V9193 04/07 FOREIGN CURRENCY TRAN FEE     Ref: 74973807186,-2.02,2cb66259-6813-4519-b86a-60eba6cc282a,6249.42,debit,payment,AU00000,2022-11-03T00:00:00Z,"Civic, Professional and Other Interest Group Services",955
transaction,3333af97-f895-428c-bd23-ec80c88d731e,posted,Transfer Platnm Homeloan 346454,-3920.00,2cb66259-6813-4519-b86a-60eba6cc282a,6252.75,debit,payment,AU00000,2022-10-28T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,a29a51da-238a-40d6-9435-ec54f2141898,posted,Payroll WFRMS 15439393,15985.00,2cb66259-6813-4519-b86a-60eba6cc282a,19511.25,credit,transfer,AU00000,2022-10-27T00:00:00Z,Unknown,0
transaction,5f0e5a8b-fe7c-4d03-9782-49161b684f97,posted,TFR From Transaction to CC Acc 13,-9338.50,2cb66259-6813-4519-b86a-60eba6cc282a,10172.75,debit,payment,AU00000,2022-10-27T00:00:00Z,"Civic, Professional and Other Interest Group Services",955
transaction,aec409e1-faf9-4b51-95c9-ac8dc59fc1b7,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,3726.25,debit,bank-fee,AU00000,2022-10-18T00:00:00Z,,card
transaction,d46f3fae-ec95-4240-adc3-d45ea53cb007,posted,Wdl ATM WES IGA BALGOWLAH HGT  BALGOWL        AU,-200.00,2cb66259-6813-4519-b86a-60eba6cc282a,3526.25,debit,cash-withdrawal,AU00000,2022-10-18T00:00:00Z,,
transaction,ce8f95fb-0be0-40d9-bd71-a965776e6152,posted,MANLY WEST SCHOOL,-101.00,2cb66259-6813-4519-b86a-60eba6cc282a,6058.56,debit,payment,AU00000,2022-10-17T00:00:00Z,School Education,802
transaction,62364ef7-3e3d-459c-9d52-c41184ac9c8d,posted,MANLY WEST SCHOOL,-2530.81,2cb66259-6813-4519-b86a-60eba6cc282a,3527.75,debit,payment,AU00000,2022-10-17T00:00:00Z,School Education,802
transaction,b824b10f-7c84-4794-9519-33b8e7cc602e,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,3728.75,credit,transfer,AU00000,2022-10-17T00:00:00Z,Educational Support Services,822
transaction,91c0ce9b-7fb4-4913-b6a3-bc1935059203,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,6159.56,credit,transfer,AU00000,2022-10-13T00:00:00Z,Educational Support Services,822
transaction,743905c2-3713-49f0-9c4b-2d8b7b91746a,posted,TFR Acc14000 TO 12389,-500.00,2cb66259-6813-4519-b86a-60eba6cc282a,5958.56,debit,payment,AU00000,2022-10-12T00:00:00Z,Legal and Accounting Services,693
transaction,ba7bd7ce-9e02-4c8f-8ca6-c91cb978690c,posted,AGL RETAIL ENERGY LTD (GAS),-78.00,2cb66259-6813-4519-b86a-60eba6cc282a,6553.56,debit,payment,AU00000,2022-10-11T00:00:00Z,Electricity Distribution,263
transaction,f259f2fe-2a72-4cda-9750-b58f02d3631e,posted,AGL RETAIL ENERGY LTD (GAS),-95.00,2cb66259-6813-4519-b86a-60eba6cc282a,6458.56,debit,payment,AU00000,2022-10-11T00:00:00Z,Electricity Distribution,263
transaction,4fc41e79-d60f-419f-b62b-24dc8bad386e,posted,Transfer Platnm Homeloan 346454,-3927.50,2cb66259-6813-4519-b86a-60eba6cc282a,6631.56,debit,payment,AU00000,2022-09-28T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,8015db82-0e85-49fc-87c7-89ac3c7fd6f5,posted,Payroll WFRMS 15439393,15985.00,2cb66259-6813-4519-b86a-60eba6cc282a,19890.06,credit,transfer,AU00000,2022-09-27T00:00:00Z,Unknown,0
transaction,4a2ce8c8-5dbb-4922-a4b1-60c32f62f08c,posted,TFR From Transaction to CC Acc 13,-9331.00,2cb66259-6813-4519-b86a-60eba6cc282a,10559.06,debit,payment,AU00000,2022-09-27T00:00:00Z,"Civic, Professional and Other Interest Group Services",955
transaction,fd1905fb-311e-4e6f-8d51-a6590d194cab,posted,MANLY WEST SCHOOL,-31.00,2cb66259-6813-4519-b86a-60eba6cc282a,4807.56,debit,payment,AU00000,2022-09-25T00:00:00Z,School Education,802
transaction,ddf86011-46bc-49db-93bc-5a736afa0772,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,4805.06,debit,bank-fee,AU00000,2022-09-25T00:00:00Z,,card
transaction,e556658b-8a1f-4b69-b241-15b105cb891a,posted,Wdl ATM BOQ BP Connect BalgowlaBalgowlahNS    AU,-900.00,2cb66259-6813-4519-b86a-60eba6cc282a,3905.06,debit,cash-withdrawal,AU00000,2022-09-25T00:00:00Z,,
transaction,92756f6a-32c8-4e46-b7ad-0451b4bd7e84,posted,MANLY WEST SCHOOL,-101.00,2cb66259-6813-4519-b86a-60eba6cc282a,7168.37,debit,payment,AU00000,2022-09-14T00:00:00Z,School Education,802
transaction,6a2abb1b-ed73-4efe-8b8f-84643cc8263e,posted,MANLY WEST SCHOOL,-2530.81,2cb66259-6813-4519-b86a-60eba6cc282a,4637.56,debit,payment,AU00000,2022-09-14T00:00:00Z,School Education,802
transaction,39866db1-b3c2-427b-9508-d8346c51395a,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,4838.56,credit,transfer,AU00000,2022-09-14T00:00:00Z,Educational Support Services,822
transaction,5b404547-4d60-435a-85e7-5c6620142466,posted,Manly Maths Tutor Wages,201.00,2cb66259-6813-4519-b86a-60eba6cc282a,7842.56,credit,transfer,AU00000,2022-09-12T00:00:00Z,Educational Support Services,822
transaction,bac6a952-4473-4e03-b7ac-336086033dfc,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,7840.06,debit,bank-fee,AU00000,2022-09-12T00:00:00Z,,card
transaction,5c4091c3-59dc-4933-8642-e5fbec3dbbd6,posted,Wdl ATM WES IGA BALGOWLAH HGT  BALGOWL        AU,-500.00,2cb66259-6813-4519-b86a-60eba6cc282a,7340.06,debit,cash-withdrawal,AU00000,2022-09-12T00:00:00Z,,
transaction,a6980a25-7eb0-4ff4-ae84-8dfa537a84f8,posted,MANLY WEST SCHOOL,-70.69,2cb66259-6813-4519-b86a-60eba6cc282a,7269.37,debit,payment,AU00000,2022-09-12T00:00:00Z,School Education,802
transaction,897405db-4aae-4251-8eea-fd283f3476cf,posted,TFR Acc14000 TO 12389,-500.00,2cb66259-6813-4519-b86a-60eba6cc282a,7641.56,debit,payment,AU00000,2022-09-11T00:00:00Z,Legal and Accounting Services,693
transaction,ccc6ea8e-b8cb-411b-b6f4-edcbe1b282a2,posted,AGL RETAIL ENERGY LTD (GAS),-69.00,2cb66259-6813-4519-b86a-60eba6cc282a,8236.56,debit,payment,AU00000,2022-09-08T00:00:00Z,Electricity Distribution,263
transaction,fb954cc8-30e6-4dbc-98f0-04b77fc8ece7,posted,AGL RETAIL ENERGY LTD (GAS),-95.00,2cb66259-6813-4519-b86a-60eba6cc282a,8141.56,debit,payment,AU00000,2022-09-08T00:00:00Z,Electricity Distribution,263
transaction,4eeec7c7-7dd0-4729-95f8-703c4e19f710,posted,Non Hooli ATM Withdrawal Fee,-2.50,2cb66259-6813-4519-b86a-60eba6cc282a,8505.56,debit,bank-fee,AU00000,2022-09-07T00:00:00Z,,card
transaction,ac45166c-a0a4-4aec-98b7-719419390907,posted,Wdl ATM WES IGA BALGOWLAH HGT  BALGOWL        AU,-200.00,2cb66259-6813-4519-b86a-60eba6cc282a,8305.56,debit,cash-withdrawal,AU00000,2022-09-07T00:00:00Z,,
transaction,5c460d24-a79c-4b13-af75-38e430da6797,posted,MEDIC ALERT,-36.35,2cb66259-6813-4519-b86a-60eba6cc282a,8508.06,debit,payment,AU00000,2022-09-01T00:00:00Z,Other Machinery and Equipment Wholesaling,349
transaction,2757e54c-49ea-42e5-b2e9-6b6a09dc13a7,posted,Wdl ATM CBA ATM  BALGOWLAH A    NSW 210901   AUS,-400.00,2cb66259-6813-4519-b86a-60eba6cc282a,8544.41,debit,cash-withdrawal,AU00000,2022-08-31T00:00:00Z,,
transaction,bbef54ee-d1e6-4366-a291-be77d7dbaed0,posted,Transfer Platnm Homeloan 346454,-3935.00,2cb66259-6813-4519-b86a-60eba6cc282a,8944.41,debit,payment,AU00000,2022-08-28T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,516ea94f-16a2-4dda-8de9-4f7b4038860c,posted,Payroll WFRMS 15439393,15985.00,2cb66259-6813-4519-b86a-60eba6cc282a,22202.91,credit,transfer,AU00000,2022-08-27T00:00:00Z,Unknown,0
transaction,7a4eaa04-a301-4924-bf83-f3913b7b13dc,posted,TFR From Transaction to CC Acc 13,-9323.50,2cb66259-6813-4519-b86a-60eba6cc282a,12879.41,debit,payment,AU00000,2022-08-27T00:00:00Z,"Civic, Professional and Other Interest Group Services",955
