type,id,status,description,amount,account,balance,direction,class,institution,connection,enrich,transactionDate,postDate,subClass,links.self,links.account,links.institution,links.connection,subClass.title,subClass.code
transaction,9af4db44-84b8-4946-b2df-779f7402f2e1,posted,AGL RETAIL ENERGY LTD,-160.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,9550.03,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-07-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/9af4db44-84b8-4946-b2df-779f7402f2e1,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,a769aafc-0a5d-456b-8262-d5e850d440f8,posted,AGL RETAIL ENERGY LTD (GAS),-69.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,9710.03,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-07-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/a769aafc-0a5d-456b-8262-d5e850d440f8,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,3e5b6647-f882-47dc-b8e3-6b6e5d86e5b4,posted,CTRLINK CARERS Ref: 998R6789201610974V,14.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,9779.03,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-07-06T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/3e5b6647-f882-47dc-b8e3-6b6e5d86e5b4,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,17cd6549-b353-43ec-9959-66db49eeb33d,posted,Wdl ATM CBA ATM  SEAFORTH       NSW 225101   AUS,-750.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,9765.03,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-07-03T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/17cd6549-b353-43ec-9959-66db49eeb33d,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,dcd269cf-f73e-4e6e-a9d5-3945780f76ce,posted,Transfer Platnm Homeloan 346454,3927.50,2df58481-c77a-40b1-8249-949cb3ea9670,-354005.75,credit,loan-repayment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/dcd269cf-f73e-4e6e-a9d5-3945780f76ce,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,2590df27-63cd-4ad7-ac12-258ac75f0feb,posted,Mortgage Interest Payment 746833,-3683.25,2df58481-c77a-40b1-8249-949cb3ea9670,-357933.25,debit,loan-interest,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-16T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/2590df27-63cd-4ad7-ac12-258ac75f0feb,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,f1bf7e90-976b-40d5-816b-143b251d27ad,posted,Transfer Platnm Homeloan 346454,3935.00,2df58481-c77a-40b1-8249-949cb3ea9670,-354250.00,credit,loan-repayment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-08-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/f1bf7e90-976b-40d5-816b-143b251d27ad,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,5bb95c4f-ac33-4e1d-a89d-34b2d83ad8ff,posted,Mortgage Interest Payment 746833,-3676.00,2df58481-c77a-40b1-8249-949cb3ea9670,-358185.00,debit,loan-interest,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-08-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/5bb95c4f-ac33-4e1d-a89d-34b2d83ad8ff,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,456874b1-3ff2-4da8-8323-270e8d9b6308,posted,Transfer Platnm Homeloan 346454,3942.50,2df58481-c77a-40b1-8249-949cb3ea9670,-354509.00,credit,loan-repayment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-07-29T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/456874b1-3ff2-4da8-8323-270e8d9b6308,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,d54c9014-6c10-4504-9853-6c65f0f7d686,posted,Mortgage Interest Payment 746833,-3668.25,2df58481-c77a-40b1-8249-949cb3ea9670,-358451.50,debit,loan-interest,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-07-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/d54c9014-6c10-4504-9853-6c65f0f7d686,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,9340e903-3e7f-4d19-9430-4572dfb33b6f,posted,TOP MARQUES AUTOMOTI FORESTVILLE AU,-40.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-991.66,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-29T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/9340e903-3e7f-4d19-9430-4572dfb33b6f,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Automotive Repair and Maintenance,941
transaction,e1a86b92-54f6-423a-8740-90157fe37225,posted,SOURCE BULK FOODS WILL,-67.79,49544383-c19c-4c97-b8d1-5322d0faa6af,-951.66,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-29T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e1a86b92-54f6-423a-8740-90157fe37225,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Specialised Food Retailing,412
transaction,c1db8d9b-7634-49da-9f9f-261184aa529f,posted,WALTONWAY PTY. LTD. WILL,-23.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-883.87,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-29T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/c1db8d9b-7634-49da-9f9f-261184aa529f,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Unknown,0
transaction,bc99e9e5-343b-4ad4-ab29-31b9208ecb3d,posted,WOOLWORTHS 1063 FR FREN,-2.25,49544383-c19c-4c97-b8d1-5322d0faa6af,-860.87,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-29T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/bc99e9e5-343b-4ad4-ab29-31b9208ecb3d,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Supermarket and Grocery Stores,411
transaction,efa6d74c-d980-49b9-9e4c-d82323c07b9b,posted,Only About Children Seaforth 1244301,-157.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-858.62,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-29T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/efa6d74c-d980-49b9-9e4c-d82323c07b9b,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Other Health Care Services,859
transaction,50d82edb-9018-41f9-93d3-7cf6fdd2490c,posted,HEADYS PTY LTD BROO,-36.84,49544383-c19c-4c97-b8d1-5322d0faa6af,-701.62,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/50d82edb-9018-41f9-93d3-7cf6fdd2490c,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Specialised Food Retailing,412
transaction,e455e36e-ae53-4201-a199-8e6e3b69e398,posted,LE PARISIEN KILL,-32.50,49544383-c19c-4c97-b8d1-5322d0faa6af,-664.78,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e455e36e-ae53-4201-a199-8e6e3b69e398,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,"Cafes, Restaurants and Takeaway Food Services",451
transaction,1d25046b-9493-4dfe-ade0-7c831781b770,posted,MAVEN DENTAL GROUP P NEUTRAL BAY AU,-421.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-632.28,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/1d25046b-9493-4dfe-ade0-7c831781b770,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Allied Health Services,853
transaction,e24a05d2-0cb3-43e6-9f3b-386d8163537c,posted,BISTROT GAVROCHE CHIP,-492.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-211.28,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-27T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e24a05d2-0cb3-43e6-9f3b-386d8163537c,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,"Cafes, Restaurants and Takeaway Food Services",451
transaction,edabb7db-dc74-491f-974c-eedb0f286e5d,posted,FRATELLI POLITO PROD CROM,-86.00,49544383-c19c-4c97-b8d1-5322d0faa6af,280.72,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-27T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/edabb7db-dc74-491f-974c-eedb0f286e5d,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Specialised Food Retailing,412
transaction,6e64acbb-eeac-4c92-80ba-f9d25cc1f8be,posted,MIRAMARE GARDENS BOU TERR,-59.50,49544383-c19c-4c97-b8d1-5322d0faa6af,366.72,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-27T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/6e64acbb-eeac-4c92-80ba-f9d25cc1f8be,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Accommodation,440
transaction,7e9abd9c-6fcc-4b7e-82e9-1e43fd0dc5e5,posted,TFR From Transaction to CC Acc 13,9331.00,49544383-c19c-4c97-b8d1-5322d0faa6af,426.22,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-27T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/7e9abd9c-6fcc-4b7e-82e9-1e43fd0dc5e5,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,,
transaction,98e956fa-bbc8-4656-9f1a-80c6289418ca,posted,BMT TAX DEPRECIATION,-716.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-8904.78,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-27T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/98e956fa-bbc8-4656-9f1a-80c6289418ca,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Legal and Accounting Services,693
transaction,4fd09b4e-73ec-41ef-a14c-7b937bca5510,posted,BUNNINGS 551000 WARR,-90.70,49544383-c19c-4c97-b8d1-5322d0faa6af,-8188.78,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-26T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/4fd09b4e-73ec-41ef-a14c-7b937bca5510,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,"Hardware, Building and Garden Supplies Retailing",423
transaction,a76e5af6-2614-41ab-ad78-b2512e2f696d,posted,EB *Wildlife Photograp 801-,-80.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-8098.08,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-26T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/a76e5af6-2614-41ab-ad78-b2512e2f696d,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Other Administrative Services,729
transaction,cb89f3a8-81e7-486d-97c7-5c4ec6306191,posted,RADIO CAIRO CREM,-46.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-8018.08,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-26T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/cb89f3a8-81e7-486d-97c7-5c4ec6306191,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Television Broadcasting,562
transaction,c88c2173-fbe1-4904-9f30-ee4ba49ab2bf,posted,AGSR TRAILERS PTY LT CROMER AU,-559.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-7972.08,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-26T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/c88c2173-fbe1-4904-9f30-ee4ba49ab2bf,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Motor Vehicle Retailing,391
transaction,9f9245ce-c49a-4815-b402-ef2452e7ed63,posted,TOP MARQUES AUTOMOTI FORESTVILLE AU,-32.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-7413.08,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-25T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/9f9245ce-c49a-4815-b402-ef2452e7ed63,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Automotive Repair and Maintenance,941
transaction,28b8b7d7-b61f-44b5-85d8-ccbabc91e90e,posted,BP FORESTVILLE 2227 FORE,-53.14,49544383-c19c-4c97-b8d1-5322d0faa6af,-7381.08,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-25T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/28b8b7d7-b61f-44b5-85d8-ccbabc91e90e,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Fuel Retailing,400
transaction,9978b98f-6b68-4dc1-960a-15ac1987f51b,posted,WOOLWORTHS 1262 BELR,-233.80,49544383-c19c-4c97-b8d1-5322d0faa6af,-7327.94,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-24T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/9978b98f-6b68-4dc1-960a-15ac1987f51b,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Supermarket and Grocery Stores,411
transaction,1496cb85-e857-4777-836f-15e3a81d0627,posted,AGL SALES P/L 0307 MELB,-48.64,49544383-c19c-4c97-b8d1-5322d0faa6af,-7094.14,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-22T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/1496cb85-e857-4777-836f-15e3a81d0627,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,832a48f0-b878-4057-9bd0-dd4f6b8958aa,posted,Impulse Chiropractic Nort,-46.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-7045.50,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-22T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/832a48f0-b878-4057-9bd0-dd4f6b8958aa,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Allied Health Services,853
transaction,cff9bb31-4446-445d-ad52-53e0089153ef,posted,COOH NTH CURL CURL NORT,-46.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-6999.50,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-22T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/cff9bb31-4446-445d-ad52-53e0089153ef,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,"Cafes, Restaurants and Takeaway Food Services",451
transaction,b812a3dd-79a1-4d05-980b-45f36c09791a,posted,Only About Children Seaforth 1244301,-157.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-6953.50,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-22T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/b812a3dd-79a1-4d05-980b-45f36c09791a,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Other Health Care Services,859
transaction,1df3a9bb-768f-4fd2-949f-aa280f01e1e3,posted,CNSLT GNRL DE FRNCE SYDN,-80.40,49544383-c19c-4c97-b8d1-5322d0faa6af,-6796.50,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-21T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/1df3a9bb-768f-4fd2-949f-aa280f01e1e3,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Management and Related Consulting Services,696
transaction,28b5df11-bb98-4133-9936-621ce69a5e6c,posted,NAKED FOOD WARRINGAH BOND,-66.10,49544383-c19c-4c97-b8d1-5322d0faa6af,-6716.10,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-21T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/28b5df11-bb98-4133-9936-621ce69a5e6c,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Specialised Food Retailing,412
transaction,3b356a25-89c2-49f9-b3d4-ece960023187,posted,HEADYS PTY LTD BROO,-30.75,49544383-c19c-4c97-b8d1-5322d0faa6af,-6650.00,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-21T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/3b356a25-89c2-49f9-b3d4-ece960023187,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Specialised Food Retailing,412
transaction,c4b190f7-1c16-4212-90c0-a047fc1f0aad,posted,WOOLWORTHS 1262 BELR,-29.13,49544383-c19c-4c97-b8d1-5322d0faa6af,-6619.25,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-21T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/c4b190f7-1c16-4212-90c0-a047fc1f0aad,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Supermarket and Grocery Stores,411
transaction,07602e50-4a99-46a0-a4c5-540c1f41eec6,posted,WOOLWORTHS 1262 BELR,-6.20,49544383-c19c-4c97-b8d1-5322d0faa6af,-6590.12,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-21T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/07602e50-4a99-46a0-a4c5-540c1f41eec6,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Supermarket and Grocery Stores,411
transaction,8021968a-046c-4b17-b6fe-b6ca59ff2b27,posted,NORTHERN BEACHES COUNCIL - SOUTH RATES,-369.00,49544383-c19c-4c97-b8d1-5322d0faa6af,-6583.92,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-21T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/8021968a-046c-4b17-b6fe-b6ca59ff2b27,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Local Government Administration,753
transaction,62595b48-3632-4461-8e89-c6e3f09e7de5,posted,HEADYS PTY LTD BROO,-37.21,49544383-c19c-4c97-b8d1-5322d0faa6af,-6214.92,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-20T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/62595b48-3632-4461-8e89-c6e3f09e7de5,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Specialised Food Retailing,412
transaction,9cba23db-01a2-469b-9ca9-97f3663fbe6d,posted,OFARM ORGANIC GROCER BROO,-33.69,49544383-c19c-4c97-b8d1-5322d0faa6af,-6177.71,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-20T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/9cba23db-01a2-469b-9ca9-97f3663fbe6d,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,Supermarket and Grocery Stores,411
transaction,806bb77c-926f-4c50-a21b-6f05112d7545,posted,TASTE BAGUETTE GLNRS BELR,-21.20,49544383-c19c-4c97-b8d1-5322d0faa6af,-6144.02,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-09-20T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/806bb77c-926f-4c50-a21b-6f05112d7545,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/49544383-c19c-4c97-b8d1-5322d0faa6af,https://au-api.basiq.io/institutions/AU00000,,"Cafes, Restaurants and Takeaway Food Services",451
